stid,scid,group,gender,ethnicity,LEP,Spe.ed,year,scale,sp,stand
952595,OrangeGrove,C,Male,Hispanic,None,No,2,text,no,Meets
952778,Johnson,C,Male,Afamerican,None,No,0,1511,no,Meets
952778,Johnson,C,Male,Afamerican,None,No,1,text,no,Masters
952778,Johnson,C,Male,Afamerican,None,No,2,text,no,Masters
952786,OrangeGrove,C,Female,Hispanic,LEP,No,1,151800%,no,Approaches
952786,OrangeGrove,C,Female,Hispanic,LEP,No,2,text,no,Meets
952831,Bussey,C,Male,Hispanic,None,No,0,1454,no,Approaches
952908,Black,T,Male,Hispanic,LEP,No,2,text,no,Notapproach
953038,Black,T,Female,Hispanic,firstyear,No,0,1437,no,Approaches
953038,Black,T,Female,Hispanic,firstyear,No,1,text,no,Meets
953038,Black,T,Female,Hispanic,firstyear,No,2,text,no,Meets
953049,Bussey,C,Female,Afamerican,None,No,0,1185,no,Notapproach
953064,OrangeGrove,C,Female,Hispanic,None,No,2,text,no,Masters
953187,Harris,C,Male,Afamerican,None,No,0,1314,no,Notapproach
953187,Harris,C,Male,Afamerican,None,No,2,text,no,Approaches
953219,Harris,C,Female,Afamerican,None,No,0,1675,no,Masters
953219,Harris,C,Female,Afamerican,None,No,1,158900%,no,Meets
953219,Harris,C,Female,Afamerican,None,No,2,text,no,Masters
953953,Bussey,C,Female,twomore,None,No,0,1625,no,Masters
953989,Goodman,T,Male,Afamerican,None,No,0,1282,no,Notapproach
953989,Goodman,T,Male,Afamerican,None,No,1,text,no,Notapproach
954017,Carmichael,T,Male,Hispanic,None,No,0,1625,no,Masters
954017,Carmichael,T,Male,Hispanic,None,No,1,text,no,Meets
954017,Carmichael,T,Male,Hispanic,None,No,2,text,no,Masters
954028,Bussey,C,Male,Hispanic,None,No,0,1360,no,Approaches
954028,Bussey,C,Male,Hispanic,None,No,1,1402,no,Notapproach
954028,Bussey,C,Male,Hispanic,None,No,2,1476,no,Notapproach
954032,Carroll,T,Female,Hispanic,None,No,0,1421,no,Approaches
954032,Carroll,T,Female,Hispanic,None,No,1,1601,no,Meets
954058,Goodman,T,Female,Afamerican,None,No,0,1755,no,Masters
954058,Goodman,T,Female,Afamerican,None,No,1,1589,no,Meets
954115,Carroll,T,Male,Hispanic,LEP,No,0,1533,no,Meets
954115,Carroll,T,Male,Hispanic,LEP,No,1,1601,no,Meets
954115,Carroll,T,Male,Hispanic,LEP,No,2,1625,no,Meets
954155,Goodman,T,Female,Hispanic,None,No,0,1437,no,Approaches
954249,Johnson,C,Female,White,None,No,0,1298,no,Notapproach
954249,Johnson,C,Female,White,None,No,1,1565,no,Approaches
954261,Harris,C,Male,Hispanic,LEP,No,0,1345,no,Notapproach
954261,Harris,C,Male,Hispanic,LEP,No,1,1533,no,Approaches
954261,Harris,C,Male,Hispanic,LEP,No,2,1533,no,Approaches
954273,Bussey,C,Female,Hispanic,None,No,2,1462,no,Notapproach
954284,Johnson,C,Male,Afamerican,None,No,0,1596,no,Masters
954284,Johnson,C,Male,Afamerican,None,No,1,1488,no,Approaches
954290,Harris,C,Female,Afamerican,None,No,0,1330,no,Notapproach
954714,Bussey,C,Female,Afamerican,None,No,0,1228,no,Notapproach
954738,OrangeGrove,C,Male,Hispanic,None,No,1,1518,no,Approaches
954840,Harris,C,Male,Afamerican,None,No,1,1518,no,Approaches
954840,Harris,C,Male,Afamerican,None,No,2,1647,no,Meets
954883,Goodman,T,Male,Afamerican,None,No,0,1298,no,Notapproach
954955,OrangeGrove,C,Female,Hispanic,LEP,No,0,1265,no,Notapproach
955037,Harris,C,Male,Afamerican,None,No,0,1533,no,Meets
955037,Harris,C,Male,Afamerican,None,No,1,1601,no,Meets
955037,Harris,C,Male,Afamerican,None,No,2,1688,no,Meets
955362,Johnson,C,Male,Afamerican,None,No,2,1667,no,Meets
955609,Harris,C,Male,Hispanic,LEP,No,0,1228,no,Notapproach
955742,OrangeGrove,C,Female,Hispanic,LEP,No,0,1559,no,Meets
955742,OrangeGrove,C,Female,Hispanic,LEP,No,1,1670,no,Masters
955742,OrangeGrove,C,Female,Hispanic,LEP,No,2,1724,no,Masters
955815,Johnson,C,Male,Afamerican,None,Yes,0,1298,no,Notapproach
955815,Johnson,C,Male,Afamerican,None,Yes,1,1402,no,Notapproach
955859,Johnson,C,Male,White,None,No,0,1511,no,Meets
955859,Johnson,C,Male,White,None,No,1,1670,no,Masters
955978,Bussey,C,Male,Hispanic,LEP,No,0,1375,no,Approaches
956143,Carmichael,T,Male,Hispanic,None,No,0,1390,no,Approaches
956143,Carmichael,T,Male,Hispanic,None,No,1,1488,no,Approaches
956143,Carmichael,T,Male,Hispanic,None,No,2,1611,no,Approaches
956177,Johnson,C,Female,Hispanic,None,No,0,1559,no,Meets
956177,Johnson,C,Female,Hispanic,None,No,1,1488,no,Approaches
956289,Johnson,C,Male,Hispanic,secondyear,No,0,1533,no,Meets
956289,Johnson,C,Male,Hispanic,secondyear,No,1,1782,no,Masters
956463,Carmichael,T,Female,Hispanic,LEP,No,0,1345,no,Notapproach
956463,Carmichael,T,Female,Hispanic,LEP,No,1,1474,no,Approaches
956463,Carmichael,T,Female,Hispanic,LEP,No,2,1519,no,Approaches
956498,Carroll,T,Male,Hispanic,LEP,No,0,1330,no,Notapproach
956527,Harris,C,Female,Hispanic,LEP,Yes,1,1252,no,Notapproach
956528,Harris,C,Male,Hispanic,firstyear,No,0,1421,no,Approaches
956528,Harris,C,Male,Hispanic,firstyear,No,1,1697,no,Masters
956565,Black,T,Female,Hispanic,LEP,No,1,1601,no,Meets
956565,Black,T,Female,Hispanic,LEP,No,2,1739,no,Masters
956667,Bussey,C,Female,Hispanic,LEP,No,2,1647,no,Meets
956669,Bussey,C,Female,Hispanic,LEP,No,2,1625,no,Meets
956837,Johnson,C,Female,Hispanic,LEP,No,0,1298,no,Notapproach
957090,Carroll,T,Female,Hispanic,None,No,0,1405,no,Approaches
957147,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1675,no,Masters
957147,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1733,no,Masters
957153,Carroll,T,Male,Hispanic,LEP,No,0,1486,no,Meets
957158,OrangeGrove,C,Male,Hispanic,LEP,No,1,1549,no,Approaches
957220,Carroll,T,Female,Asian,LEP,No,0,1437,no,Approaches
957220,Carroll,T,Female,Asian,LEP,No,1,1670,no,Masters
957223,Carroll,T,Male,Asian,LEP,No,0,1437,no,Approaches
957223,Carroll,T,Male,Asian,LEP,No,1,1601,no,Meets
957374,Carroll,T,Female,Hispanic,LEP,No,1,1697,no,Masters
957374,Carroll,T,Female,Hispanic,LEP,No,2,1667,no,Meets
957787,Johnson,C,Male,Hispanic,None,Yes,0,1208,no,Notapproach
957787,Johnson,C,Male,Hispanic,None,Yes,1,1252,no,Notapproach
957806,Bussey,C,Female,Hispanic,LEP,No,0,1345,no,Notapproach
957813,Carmichael,T,Male,Hispanic,LEP,Yes,0,1298,no,Notapproach
957813,Carmichael,T,Male,Hispanic,LEP,Yes,1,1337,no,Notapproach
957813,Carmichael,T,Male,Hispanic,LEP,Yes,2,1519,no,Approaches
957876,Goodman,T,Female,Hispanic,None,No,1,1549,no,Approaches
957876,Goodman,T,Female,Hispanic,None,No,2,1860,no,Masters
957910,Black,T,Female,Hispanic,secondyear,No,0,1454,no,Approaches
957910,Black,T,Female,Hispanic,secondyear,No,1,1621,no,Meets
957910,Black,T,Female,Hispanic,secondyear,No,2,1739,no,Masters
958086,Carroll,T,Male,Hispanic,LEP,No,1,1518,no,Approaches
958086,Carroll,T,Male,Hispanic,LEP,No,2,1519,no,Approaches
958122,Johnson,C,Female,Hispanic,LEP,No,1,1446,no,Notapproach
958122,Johnson,C,Female,Hispanic,LEP,No,2,1500,no,Approaches
958164,Goodman,T,Male,Hispanic,firstyear,No,1,1782,no,Masters
958216,OrangeGrove,C,Female,Hispanic,LEP,No,0,1265,no,Notapproach
958550,Goodman,T,Female,Hispanic,LEP,No,0,1454,no,Approaches
958550,Goodman,T,Female,Hispanic,LEP,No,1,1670,no,Masters
958668,Johnson,C,Female,Afamerican,None,No,2,1447,no,Notapproach
958756,Black,T,Female,Afamerican,None,No,0,1625,no,Masters
958759,Black,T,Male,Hispanic,None,No,0,1454,no,Approaches
958759,Black,T,Male,Hispanic,None,No,1,1565,no,Approaches
958759,Black,T,Male,Hispanic,None,No,2,1625,no,Meets
958865,Bussey,C,Female,Hispanic,secondyear,No,0,1625,no,Masters
958865,Bussey,C,Female,Hispanic,secondyear,No,1,1670,no,Masters
958865,Bussey,C,Female,Hispanic,secondyear,No,2,1770,no,Masters
958889,Goodman,T,Male,Afamerican,LEP,No,0,1314,no,Notapproach
958892,Black,T,Male,Hispanic,secondyear,No,0,1486,no,Meets
958892,Black,T,Male,Hispanic,secondyear,No,1,1503,no,Approaches
958892,Black,T,Male,Hispanic,secondyear,No,2,1563,no,Approaches
958905,Black,T,Male,Afamerican,None,No,0,1159,no,Notapproach
958905,Black,T,Male,Afamerican,None,No,1,1355,no,Notapproach
958905,Black,T,Male,Afamerican,None,No,2,1594,no,Approaches
958935,OrangeGrove,C,Female,Hispanic,firstyear,No,0,1405,no,Approaches
958988,Black,T,Female,Afamerican,None,No,0,1375,no,Approaches
958988,Black,T,Female,Afamerican,None,No,1,1621,no,Meets
958988,Black,T,Female,Afamerican,None,No,2,1667,no,Meets
959030,Harris,C,Male,Hispanic,LEP,No,0,1390,no,Approaches
959030,Harris,C,Male,Hispanic,LEP,No,1,1643,no,Meets
959030,Harris,C,Male,Hispanic,LEP,No,2,1500,no,Approaches
959166,Johnson,C,Male,Hispanic,LEP,No,2,1476,no,Notapproach
959212,Bussey,C,Male,Hispanic,LEP,No,0,1437,no,Approaches
959276,Bussey,C,Male,Hispanic,secondyear,No,0,1675,no,Masters
959276,Bussey,C,Male,Hispanic,secondyear,No,1,1733,no,Masters
959523,Johnson,C,Female,Hispanic,None,No,0,1375,no,Approaches
959523,Johnson,C,Female,Hispanic,None,No,1,1621,no,Meets
959525,Johnson,C,Female,Hispanic,None,No,0,1454,no,Approaches
959525,Johnson,C,Female,Hispanic,None,No,1,1621,no,Meets
959553,Black,T,Male,Afamerican,None,No,0,1390,no,Approaches
959554,Black,T,Male,Hispanic,None,No,0,1486,no,Meets
959767,Goodman,T,Male,Hispanic,None,No,0,1282,no,Notapproach
959873,Johnson,C,Male,Hispanic,secondyear,No,0,1486,no,Meets
959957,Johnson,C,Male,Hispanic,firstyear,No,0,1454,no,Approaches
959957,Johnson,C,Male,Hispanic,firstyear,No,1,1733,no,Masters
960203,OrangeGrove,C,Female,Hispanic,None,No,1,1402,no,Notapproach
960203,OrangeGrove,C,Female,Hispanic,None,No,2,1417,no,Notapproach
960245,Harris,C,Female,Afamerican,None,No,0,1185,no,Notapproach
960245,Harris,C,Female,Afamerican,None,No,1,1518,no,Approaches
960297,OrangeGrove,C,Male,Afamerican,None,No,0,1486,no,Meets
960306,Carmichael,T,Male,Hispanic,None,No,0,1437,no,Approaches
960448,Carroll,T,Female,Hispanic,LEP,No,0,1559,no,Meets
960448,Bussey,C,Female,Hispanic,LEP,No,1,1697,no,Masters
960451,Bussey,C,Male,Hispanic,LEP,No,0,1454,no,Approaches
960501,Black,T,Female,Hispanic,None,No,0,1345,no,Notapproach
960501,Black,T,Female,Hispanic,None,No,1,1387,no,Notapproach
960550,Black,T,Female,Hispanic,LEP,No,0,1330,no,Notapproach
960550,Black,T,Female,Hispanic,LEP,No,1,1488,no,Approaches
960550,Black,T,Female,Hispanic,LEP,No,2,1533,no,Approaches
960801,Carroll,T,Male,Hispanic,firstyear,No,0,1596,no,Masters
960801,Carroll,T,Male,Hispanic,firstyear,No,1,1697,no,Masters
960924,Johnson,C,Female,Afamerican,None,No,0,1472,no,Approaches
960924,Johnson,C,Female,Afamerican,None,No,1,1601,no,Meets
960924,Johnson,C,Female,Afamerican,None,No,2,1625,no,Meets
960965,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1486,no,Meets
960965,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1488,no,Approaches
960965,OrangeGrove,C,Female,Hispanic,secondyear,No,2,1724,no,Masters
961050,Carmichael,T,Female,Asian,LEP,No,0,1889,no,Masters
961373,Harris,C,Female,Hispanic,LEP,No,0,1405,no,Approaches
961373,Harris,C,Female,Hispanic,LEP,No,1,1488,no,Approaches
961373,Harris,C,Female,Hispanic,LEP,No,2,1578,no,Approaches
961765,Carroll,T,Female,Hispanic,None,No,0,1625,no,Masters
961765,Carroll,T,Female,Hispanic,None,No,1,1697,no,Masters
961765,Carroll,T,Female,Hispanic,None,No,2,1860,no,Masters
961982,Carroll,T,Male,Hispanic,LEP,No,1,1549,no,Approaches
962134,Johnson,C,Male,Hispanic,LEP,No,2,1625,no,Meets
962164,Bussey,C,Female,Hispanic,LEP,Yes,0,1390,no,Approaches
962164,Bussey,C,Female,Hispanic,LEP,Yes,1,1518,no,Approaches
962164,Bussey,C,Female,Hispanic,LEP,Yes,2,1667,no,Meets
962247,Carmichael,T,Male,Hispanic,None,No,0,1596,no,Masters
962247,Carmichael,T,Male,Hispanic,None,No,1,1697,no,Masters
962381,Bussey,C,Female,Hispanic,secondyear,No,0,1889,no,Masters
962381,Bussey,C,Female,Hispanic,secondyear,No,1,1862,no,Masters
963687,Carroll,T,Male,Hispanic,None,No,0,1454,no,Approaches
963687,Carroll,T,Male,Hispanic,None,No,1,1601,no,Meets
963687,Carroll,T,Male,Hispanic,None,No,2,1688,no,Meets
963696,Carroll,T,Male,Hispanic,None,No,0,1298,no,Notapproach
963696,Carroll,T,Male,Hispanic,None,No,1,1474,no,Approaches
963696,Carroll,T,Male,Hispanic,None,No,2,1548,no,Approaches
963703,Carroll,T,Male,Hispanic,LEP,No,0,1314,no,Notapproach
963703,Carroll,T,Male,Hispanic,LEP,No,1,1467,no,Approaches
963714,Goodman,T,Male,Hispanic,LEP,No,1,1518,no,Approaches
964283,Goodman,T,Male,Hispanic,None,No,0,1345,no,Notapproach
964641,Johnson,C,Male,Hispanic,LEP,Yes,1,1277,no,Notapproach
964734,Black,T,Male,Hispanic,None,No,0,1533,no,Meets
964734,Black,T,Male,Hispanic,None,No,1,1518,no,Approaches
964734,Black,T,Male,Hispanic,None,No,2,1647,no,Meets
965597,OrangeGrove,C,Female,Hispanic,LEP,No,1,1697,no,Masters
965597,OrangeGrove,C,Female,Hispanic,LEP,No,2,1943,no,Masters
965883,Carmichael,T,Male,Afamerican,None,No,0,1625,no,Masters
965883,Carmichael,T,Male,Afamerican,None,No,1,1670,no,Masters
965883,Carmichael,T,Male,Afamerican,None,No,2,1809,no,Masters
966049,Goodman,T,Female,Hispanic,LEP,No,0,1265,no,Notapproach
966051,Carroll,T,Male,Hispanic,firstyear,No,0,1675,no,Masters
966051,Carroll,T,Male,Hispanic,firstyear,No,1,1862,no,Masters
966126,Harris,C,Female,Hispanic,firstyear,No,0,1625,no,Masters
966126,Harris,C,Female,Hispanic,firstyear,No,1,1670,no,Masters
966126,Harris,C,Female,Hispanic,firstyear,No,2,1688,no,Meets
966399,Carroll,T,Male,Hispanic,LEP,No,1,1417,no,Notapproach
966870,Harris,C,Female,Hispanic,LEP,No,0,1596,no,Masters
966870,Harris,C,Female,Hispanic,LEP,No,1,1697,no,Masters
967389,Black,T,Female,Hispanic,LEP,No,0,1625,no,Masters
967389,Black,T,Female,Hispanic,LEP,No,1,1533,no,Approaches
967389,Black,T,Female,Hispanic,LEP,No,2,1611,no,Approaches
967627,Harris,C,Male,Afamerican,None,No,0,1421,no,Approaches
967627,Harris,C,Male,Afamerican,None,No,1,1533,no,Approaches
967627,Harris,C,Male,Afamerican,None,No,2,1809,no,Masters
967715,Goodman,T,Male,Hispanic,secondyear,No,0,1298,no,Notapproach
967715,Goodman,T,Male,Hispanic,secondyear,No,1,1355,no,Notapproach
967715,Goodman,T,Male,Hispanic,secondyear,No,2,1476,no,Notapproach
967717,Carmichael,T,Male,Hispanic,LEP,No,0,1472,no,Approaches
967717,Carmichael,T,Male,Hispanic,LEP,No,1,1518,no,Approaches
967717,Carmichael,T,Male,Hispanic,LEP,No,2,1688,no,Meets
967755,Johnson,C,Male,Hispanic,LEP,No,0,1596,no,Masters
967755,Johnson,C,Male,Hispanic,LEP,No,1,1782,no,Masters
967886,Harris,C,Male,Hispanic,None,No,0,1421,no,Approaches
967901,Carmichael,T,Male,Afamerican,None,No,0,1472,no,Approaches
967901,Carmichael,T,Male,Afamerican,None,No,1,1601,no,Meets
967901,Carmichael,T,Male,Afamerican,None,No,2,1625,no,Meets
967964,Carroll,T,Female,Hispanic,LEP,No,0,1437,no,Approaches
967964,Carroll,T,Female,Hispanic,LEP,No,1,1697,no,Masters
967964,Carroll,T,Female,Hispanic,LEP,No,2,1809,no,Masters
968067,Goodman,T,Female,Hispanic,LEP,No,0,1314,no,Notapproach
968067,Goodman,T,Female,Hispanic,LEP,No,1,1488,no,Approaches
968067,Goodman,T,Female,Hispanic,LEP,No,2,1578,no,Approaches
968188,Johnson,C,Male,Hispanic,None,No,0,1185,no,Notapproach
968388,Johnson,C,Female,Afamerican,None,No,0,1625,no,Masters
968388,Johnson,C,Female,Afamerican,None,No,1,1670,no,Masters
968388,Johnson,C,Female,Afamerican,None,No,2,1724,no,Masters
968394,Bussey,C,Male,Hispanic,firstyear,No,0,1330,no,Notapproach
968395,Black,T,Male,Hispanic,None,No,0,1755,no,Masters
968395,Black,T,Male,Hispanic,None,No,1,1697,no,Masters
968395,Black,T,Male,Hispanic,None,No,2,1809,no,Masters
968692,Black,T,Female,Hispanic,LEP,No,1,1565,no,Approaches
968692,Black,T,Female,Hispanic,LEP,No,2,1611,no,Approaches
968719,Black,T,Female,Hispanic,firstyear,No,0,1314,no,Notapproach
968719,Black,T,Female,Hispanic,firstyear,No,1,1565,no,Approaches
968719,Black,T,Female,Hispanic,firstyear,No,2,1625,no,Meets
968737,Harris,C,Male,Hispanic,None,No,0,1345,no,Notapproach
968737,Harris,C,Male,Hispanic,None,No,1,1589,no,Meets
968737,Harris,C,Male,Hispanic,None,No,2,1667,no,Meets
969343,Bussey,C,Female,Hispanic,LEP,No,1,1387,no,Notapproach
969365,Black,T,Female,Hispanic,LEP,No,2,1688,no,Meets
969414,Johnson,C,Male,Hispanic,LEP,No,0,1421,no,Approaches
969903,Harris,C,Male,White,None,No,0,1625,no,Masters
969903,Harris,C,Male,White,None,No,1,1862,no,Masters
969903,Harris,C,Male,White,None,No,2,1943,no,Masters
970322,Carmichael,T,Female,Hispanic,firstyear,No,0,1596,no,Masters
970322,Carmichael,T,Female,Hispanic,firstyear,No,1,1601,no,Meets
970322,Carmichael,T,Female,Hispanic,firstyear,No,2,1770,no,Masters
970379,Bussey,C,Female,Hispanic,None,Yes,0,1208,no,Notapproach
970379,Bussey,C,Female,Hispanic,None,Yes,1,1252,no,Notapproach
970379,Bussey,C,Female,Hispanic,None,Yes,2,1417,no,Notapproach
970441,Harris,C,Male,Hispanic,None,No,0,1596,no,Masters
970441,Harris,C,Male,Hispanic,None,No,1,1643,no,Meets
970441,Harris,C,Male,Hispanic,None,No,2,1739,no,Masters
970923,Black,T,Male,Hispanic,LEP,No,2,1667,no,Meets
970996,Carmichael,T,Male,Hispanic,None,Yes,0,1298,no,Notapproach
971193,Johnson,C,Male,Hispanic,LEP,No,0,1208,no,Notapproach
971193,Johnson,C,Male,Hispanic,LEP,No,1,1355,no,Notapproach
971522,Harris,C,Female,Afamerican,None,No,0,1486,no,Meets
971522,Harris,C,Female,Afamerican,None,No,1,1621,no,Meets
971522,Harris,C,Female,Afamerican,None,No,2,1625,no,Meets
971576,Johnson,C,Male,Hispanic,None,No,2,1594,no,Approaches
971691,Harris,C,Female,Hispanic,LEP,No,0,1533,no,Meets
971691,Harris,C,Female,Hispanic,LEP,No,1,1533,no,Approaches
971691,Harris,C,Female,Hispanic,LEP,No,2,1625,no,Meets
972325,Carroll,T,Female,Hispanic,LEP,No,0,1314,no,Notapproach
972679,OrangeGrove,C,Female,Hispanic,None,No,0,1625,no,Masters
972679,OrangeGrove,C,Female,Hispanic,None,No,1,1697,no,Masters
972679,OrangeGrove,C,Female,Hispanic,None,No,2,1667,no,Meets
972735,Goodman,T,Male,Hispanic,None,No,1,1402,no,Notapproach
972735,Goodman,T,Male,Hispanic,None,No,2,1432,no,Notapproach
972980,Johnson,C,Male,Hispanic,LEP,No,0,1675,no,Masters
972980,Johnson,C,Male,Hispanic,LEP,No,1,1995,no,Masters
972980,Johnson,C,Male,Hispanic,LEP,No,2,1943,no,Masters
973059,Black,T,Female,Hispanic,LEP,Yes,0,1360,no,Approaches
973059,Black,T,Female,Hispanic,LEP,Yes,1,1488,no,Approaches
973059,Black,T,Female,Hispanic,LEP,Yes,2,1462,no,Notapproach
973060,Black,T,Male,Hispanic,LEP,No,0,1559,no,Meets
973060,Black,T,Male,Hispanic,LEP,No,1,1446,no,Notapproach
973060,Black,T,Male,Hispanic,LEP,No,2,1625,no,Meets
973121,Black,T,Male,White,None,Yes,0,1208,no,Notapproach
973121,Black,T,Male,White,None,Yes,1,1337,no,Notapproach
973121,Black,T,Male,White,None,Yes,2,1218,no,Notapproach
973158,Bussey,C,Female,Hispanic,None,No,0,1533,no,Meets
973329,Black,T,Male,Hispanic,None,No,0,1421,no,Approaches
973329,Black,T,Male,Hispanic,None,No,1,1488,no,Approaches
973329,Black,T,Male,Hispanic,None,No,2,1611,no,Approaches
973331,Carroll,T,Male,Hispanic,None,No,0,1755,no,Masters
973331,Carroll,T,Male,Hispanic,None,No,1,1862,no,Masters
973331,Carroll,T,Male,Hispanic,None,No,2,1860,no,Masters
973537,Carroll,T,Male,Hispanic,LEP,No,0,1375,no,Approaches
973537,Carroll,T,Male,Hispanic,LEP,No,1,1533,no,Approaches
973537,Carroll,T,Male,Hispanic,LEP,No,2,1594,no,Approaches
973564,Johnson,C,Female,Afamerican,None,No,0,1596,no,Masters
973564,Johnson,C,Female,Afamerican,None,No,1,1670,no,Masters
973564,Johnson,C,Female,Afamerican,None,No,2,1724,no,Masters
973584,Carroll,T,Male,Hispanic,LEP,No,2,1688,no,Meets
973758,Bussey,C,Male,Hispanic,firstyear,No,0,1675,no,Masters
973758,Bussey,C,Male,Hispanic,firstyear,No,1,1621,no,Meets
973758,Bussey,C,Male,Hispanic,firstyear,No,2,1647,no,Meets
973759,Harris,C,Female,Hispanic,None,No,0,1511,no,Meets
973759,Harris,C,Female,Hispanic,None,No,1,1549,no,Approaches
973759,Harris,C,Female,Hispanic,None,No,2,1625,no,Meets
974026,Bussey,C,Male,Hispanic,LEP,No,0,1511,no,Meets
974026,Bussey,C,Male,Hispanic,LEP,No,2,1688,no,Meets
974108,Carroll,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
974108,Carroll,T,Male,Hispanic,LEP,No,1,1621,no,Meets
974108,Carroll,T,Male,Hispanic,LEP,No,2,1594,no,Approaches
974348,OrangeGrove,C,Female,Hispanic,None,No,0,1421,no,Approaches
974348,OrangeGrove,C,Female,Hispanic,None,No,1,1601,no,Meets
974348,OrangeGrove,C,Female,Hispanic,None,No,2,1647,no,Meets
974354,Harris,C,Male,Afamerican,None,No,0,1511,no,Meets
974354,Harris,C,Male,Afamerican,None,No,1,1643,no,Meets
974354,Johnson,C,Male,Afamerican,None,No,1,1643,no,Meets
974599,Carroll,T,Female,Hispanic,secondyear,No,0,1454,no,Approaches
974599,Carroll,T,Female,Hispanic,secondyear,No,1,1467,no,Approaches
974615,Black,T,Female,Hispanic,firstyear,No,0,1511,no,Meets
974692,Black,T,Female,Hispanic,firstyear,No,1,1643,no,Meets
974777,Bussey,C,Male,Hispanic,LEP,No,0,1345,no,Notapproach
974777,Bussey,C,Male,Hispanic,LEP,No,1,1601,no,Meets
974932,Bussey,C,Male,Hispanic,LEP,No,0,1454,no,Approaches
974932,Bussey,C,Male,Hispanic,LEP,No,1,1488,no,Approaches
974935,Harris,C,Female,Hispanic,firstyear,No,1,1621,no,Meets
